id,name,description,latitude,longitude,site_type,fee,source
,Free Camping,Very beautiful location on on the the road heading up to oak grove campground. It is on the base of Pine Mountain in the Dixie National Forest. There are several primitive campsites along the road with no fees.  There is enough room for a small RV and a couple other vehicles at this particular site.  Not very far from I-15.  Just take the Leeds exit and then turn on the road that has a sign to Silver Reef. Continue following the road to the site.  only 30 minutes from St. George. Lots of beatiful hiking and scenery abound. ,37.272756,-113.388383,,,user
,Free Camping,"Southeast Section Scaddan Wash.
BLM 14 day limit area
Free and legal
Quartzsite, AZ off of I-10 exit 19.
South on 95 until it comes to a dead end. Turn left and drive for less than a mile. Scaddan Wash is on the right. There are other BLM camping areas throughout the area. Maps are on boards at the entrances. 
With easy access to Quartzsite, and miles of flat, open land. There are a few shade trees, but they get claimed quickly. It gets brutally hot here. Come prepared. You can see the highway. The noise is very reasonable, though.",33.665391,-114.187506,,,user
,Free Camping,"Sherburne Wildlife Management Area. Tent and R/V camping are free, at the southern campsite in the WMA with a self clearing permit that can be obtained at any of the area's Information Centers (an Information Center is located at the campsite). The site is secluded though you may a couple of neighbors during peak hunting and fishing seasons. A few of the WMA's activities include camping, hiking, sightseeing, boating, horseback riding trails and ATV trails. With proper license hunting, trapping and fishing is possible. The site is down a dirt road and over the top of a levee so access to the site may be difficult if the weather is or has been bad (this is a Louisiana swamp), 4wd vehicle may be needed. From I-10 take the Whiskey Bay Exit on the Atchafalaya Basin Bridge. Head north on 975 for approximately 9 miles.    ",30.457717,-91.728994,,,user
,Free Camping,"Joe Skeen BLM Camping. This is easy to find off of 117. It's set up like a regular campground with a host, and everything. Each site has a little awning over a picnic table. There's a pit toilet available. This is a fee free are.",34.941214,-107.823539,,,user
,Free Camping,"El Malpais National Conservation Area. Right off of 117, just below El Mapais National Monument.",34.702991,-108.028485,,,user
,Free Camping,"Goumaz campground, a USFS campground in Lassen National Forest.  Previously a fee was required to camp here, but when I was there the fee box was tapped up and there was no mention of a fee, so it's now free.  About 6 campsites with tables, and running water!  Right in the middle of the Bizz Johnson trail, an old railroad line converted to a hiking and biking trail.  One day we rode down and back to Susanville, and the next day up to Westwood and back.  At the most the trail is a 3% grade, so kids can easily do part of the it.  ",40.413,-120.86267,,,user
,Free Camping,"Open ""14 day limit"" camping with hills and offroading and expansive flatland available for any kind of camper. It's called The Dome Rock Mountain Area, in the La Posa LTVA. Way to hot in the summer reaching 110 fairly frequently, but the other 3 seasons are optimal. Anyway, it's free and super easy to get to off the Dome Rock exit off of I-10. You can see it all from the highway!",33.644973,-114.333601,,,user
,Free Camping,"Birkhead Mountains Wilderness in Uwharrie National Forest (USFS) has multiple trail heads, and this one off of Lassiter Mill Road is far less used than the ""nicer"" one closer to NC 49. As long as you're 300 feet away from the trail head, or 100 feet off of any marked trail, you can camp without being bothered. Even on busy days, the trails at this end are very sparse in terms of users. The entry road is a little rough, so I wouldn't recommend trying to drive anything too large to the trail head. I have personally driven a sports car into there many times, so it's not that bad, just a decent uphill grade.",35.59015,-79.94873,,,user
,Free Camping,"Free camping near the Shirley Site / Marshall Pass road.  Plenty of spots, very heavily used on summer weekends by ATVs and mountain bikers.",38.415468,-106.137457,,,user
,Free Camping,"Located a few miles north of the east entrance to Valley of Fire State Park on 169, this huge mesa is known as ""Snowbird Mesa"" or ""Poverty Flats"" depending on your point of view.  There is some debate as to whether it is BLM land or belonged to a defunct mining company, but there are no signs limiting stays and there appear to be some long term residents. There are a few stone fire rings and plenty of stones to make more.  There can be dozens to hundreds of rigs depending on the season.  There are several roads in to the east side which goes back a good ways. There is only room for a few rigs on the west side but some people prefer that view enough to put up with the proximity to the road.  The town of Overton is a few miles up the road, with a Mavericks gas station, fast food, supermarkets and bars and so on.  I had great ATT 4G service there but no TMobile at all.",36.481223,-114.450734,,,user
,Free Camping,"Near Emerald Isle NC on the White Oak River.  Long Point Landing. Enter from Highway 58 at brown sign FR120 between Maysville and Swansboro N 34.822 W 77.15.  Three tent sites with pit toilet. Sites are very close together.
good spot for kayaking and canoes. People sometimes fish there so may be crowded. Hard to get a spot in the summer. Narrow dirt road so no large vehicles.  

Camping also available at Haywood Landing which you access off of this same road then FR146 but better suited for vehicle camping. Also, lots of traffic at the boat launch. Same narrow dirt road. 
USDA-Forest Service, Croatan National Forest",34.798,-77.1782,,,user
,Free Camping,"Exit I-70 at Rabbit Valley and head south on dirt/gravel road to to Knowles Canyon Overlook, located in Mc Innis Canyons National Conservation Area. About 16 miles.  Six BLM sites with a nice view of the Colorado River below. I did see a tent camper trailer out there but it's really not suitable for motor homes. A nice hike is back up the road for the trail head going down Knowles Canyon.",39.13867,-109.02635,,,user
,Free Camping,Exit I-70 at  Rabbit Valley and head north towards the Walk Through Time trailhead. Turn left and follow the gravel road up a fairly steep ascent to the top of the ridge where  there are least 6 sites on BLM land. I did see a large RV up there but I'm not sure it's suitable  for an inexperienced driver. Would make a good free stopover between Grand Junction and Moab. Disadvantage is you're still relatively close to I-70 and and get some traffic noise. ,39.19328,-109.02747,,,user
,Free Camping,"USFS.  This is the Neches Bluff Overlook area just off of highway 21 in Davy Crockett National Forest.  It is the Northern trailhead for the 20 mile 4C trail, which ends in Ratcliff Lake Recreation Area on highway 7.  Ratcliff is a paid recreation area, but this northern site is completely free for camping and day use and includes at least one geocache.  There's a decent view of the Neches River bottom from a platform near the restroom.  This area is also very popular with hunters during deer season, so be aware if you're not there to hunt at that time.  Some nearby towns are Crockett, Lufkin, and Ratcliff, where the Ranger Station is located.",31.5666705,-95.1633685,,,user
